Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
truth,com.google.common.truth,SubjectTest,Feature Envy,The tool detected a instance of this smell because isNoneOfNullFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SubjectTest,Feature Envy,The tool detected a instance of this smell because disambiguationWithSameToString_autovalue is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SubjectTest,Feature Envy,The tool detected a instance of this smell because disambiguationWithSameToString_immutableSets is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; OBJECT_1; OBJECT_2; wrapped
truth,com.google.common.truth,SubjectTest,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: DoubleSubject; AbstractArraySubject in method allAssertThatOverloadsAcceptNull
truth,com.google.common.truth,SubjectTest,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: DoubleSubject; AbstractArraySubject in method allAssertThatOverloadsAcceptNull
truth,com.google.common.truth,SubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 72 public methods
truth,com.google.common.truth,SubjectTest.IntWrapper,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: wrapped
truth,com.google.common.truth,SubjectTest.IntWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,SubjectTest.Foo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,SubjectTest.Foo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,StackTraceCleanerTest.SelfReferencingThrowable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,StackTraceCleanerTest.SelfReferencingThrowable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isInRange is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isNotInRange is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isEquivalentAccordingToCompareTo is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isGreaterThan_failsEqual is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isGreaterThan_failsSmaller is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isLessThan_failsEqual is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isLessThan_failsGreater is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isAtMost is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Feature Envy,The tool detected a instance of this smell because isAtLeast is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ComparableSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; wrapped; wrapped
